geography_code,variable,synth_fraction,constraint_fraction
d28,m_gt_60,0.1480804387568556,0.1478102189781022
d28,f_gt_60,0.15722120658135283,0.15693430656934307
d28,edu_non,0.10968921389396709,0.10948905109489052
d28,edu_low,0.5740402193784278,0.5748175182481752
d28,edu_middle,0.2979890310786106,0.29744525547445255
d28,edu_high,0.018281535648994516,0.01824817518248175
d112,location_urban,1,1
d112,location_rural,0,0
d112,hh_size1,0.2852233676975945,0.2852233676975945
d112,hh_size2,0.7044673539518901,0.7044673539518901
d112,hh_size3,0.010309278350515464,0.010309278350515464
d112,hh_size4,0,0
d112,m_0_to_30,0.025896414342629483,0.025896414342629483
d112,f_0_to_30,0.017928286852589643,0.017928286852589643
d112,m_30_to_60,0.34860557768924305,0.350597609561753
d112,f_30_to_60,0.34462151394422313,0.34462151394422313
d112,m_gt_60,0.13545816733067728,0.13346613545816732
d112,f_gt_60,0.12749003984063745,0.12749003984063745
d112,edu_non,0.09163346613545817,0.09163346613545817
d112,edu_low,0.398406374501992,0.39641434262948205
d112,edu_middle,0.4681274900398406,0.4701195219123506
d112,edu_high,0.04183266932270916,0.04183266932270916
d94,location_urban,0,0
d94,location_rural,1,1
d94,hh_size1,0.24271844660194175,0.24271844660194175
d94,hh_size2,0.6763754045307443,0.6796116504854369
d94,hh_size3,0.003236245954692557,0.003236245954692557
d94,hh_size4,0.07766990291262135,0.0744336569579288
d94,m_0_to_30,0.028846153846153848,0.028790786948176585
d94,f_0_to_30,0.019230769230769232,0.019193857965451054
d94,m_30_to_60,0.3076923076923077,0.30710172744721687
d94,f_30_to_60,0.34423076923076923,0.345489443378119
d94,m_gt_60,0.1673076923076923,0.16698656429942418
d94,f_gt_60,0.1326923076923077,0.1324376199616123
d94,edu_non,0.11153846153846154,0.11132437619961612
d94,edu_low,0.5615384615384615,0.5623800383877159
d94,edu_middle,0.31346153846153846,0.31285988483685223
d94,edu_high,0.013461538461538462,0.013435700575815739
d44,location_urban,1,1
d44,location_rural,0,0
d44,hh_size1,0.2733812949640288,0.27697841726618705
d44,hh_size2,0.7050359712230215,0.7014388489208633
d44,hh_size3,0.007194244604316547,0.007194244604316547
d44,hh_size4,0.014388489208633094,0.014388489208633094
d44,m_0_to_30,0.029288702928870293,0.029350104821802937
d44,f_0_to_30,0.02510460251046025,0.025157232704402517
d44,m_30_to_60,0.3305439330543933,0.3312368972746331
d44,f_30_to_60,0.3368200836820084,0.33542976939203356
d44,m_gt_60,0.13598326359832635,0.13626834381551362
d44,f_gt_60,0.14225941422594143,0.14255765199161424
d44,edu_non,0.0794979079497908,0.07966457023060797
d44,edu_low,0.4100418410041841,0.4109014675052411
d44,edu_middle,0.46234309623430964,0.4612159329140461
d44,edu_high,0.04811715481171548,0.04821802935010482
d88,location_urban,1,1
d88,location_rural,0,0
d88,hh_size1,0.2908496732026144,0.2899022801302932
d88,hh_size2,0.6437908496732027,0.6416938110749185
d88,hh_size3,0.013071895424836602,0.013029315960912053
d88,hh_size4,0.05228758169934641,0.05537459283387622
d88,m_0_to_30,0.033268101761252444,0.033203125
d88,f_0_to_30,0.029354207436399216,0.029296875
d88,m_30_to_60,0.3698630136986301,0.37109375
d88,f_30_to_60,0.33659491193737767,0.3359375
d88,m_gt_60,0.10176125244618395,0.1015625
d88,f_gt_60,0.12915851272015655,0.12890625
d88,edu_non,0.07240704500978473,0.072265625
d88,edu_low,0.4187866927592955,0.41796875
d88,edu_middle,0.45596868884540115,0.45703125
d88,edu_high,0.05283757338551859,0.052734375
d89,location_urban,0,0
d89,location_rural,1,1
d89,hh_size1,0.2179930795847751,0.21724137931034482
d89,hh_size2,0.6228373702422145,0.6206896551724138
d89,hh_size3,0.02768166089965398,0.027586206896551724
d89,hh_size4,0.1314878892733564,0.13448275862068965
d89,m_0_to_30,0.02268041237113402,0.02263374485596708
d89,f_0_to_30,0.032989690721649485,0.03292181069958848
d89,m_30_to_60,0.30721649484536084,0.3065843621399177
d89,f_30_to_60,0.354639175257732,0.3559670781893004
d89,m_gt_60,0.13814432989690723,0.13786008230452676
d89,f_gt_60,0.14432989690721648,0.1440329218106996
d89,edu_non,0.10515463917525773,0.10493827160493827
d89,edu_low,0.5030927835051546,0.5041152263374485
d89,edu_middle,0.3649484536082474,0.36419753086419754
d89,edu_high,0.026804123711340205,0.026748971193415638
d11,location_urban,0,0
d11,location_rural,1,1
d11,hh_size1,0.2181208053691275,0.21739130434782608
d11,hh_size2,0.6644295302013423,0.6622073578595318
d11,hh_size3,0.020134228187919462,0.020066889632107024
d11,hh_size4,0.09731543624161074,0.10033444816053512
d11,m_0_to_30,0.027559055118110236,0.0275049115913556
d11,f_0_to_30,0.015748031496062992,0.015717092337917484
d11,m_30_to_60,0.3051181102362205,0.3045186640471513
d11,f_30_to_60,0.3110236220472441,0.31237721021611004
d11,m_gt_60,0.16338582677165353,0.16306483300589392
d11,f_gt_60,0.17716535433070865,0.17681728880157171
d11,edu_non,0.09251968503937008,0.09233791748526522
d11,edu_low,0.5708661417322834,0.5717092337917485
d11,edu_middle,0.32677165354330706,0.32612966601178783
d11,edu_high,0.00984251968503937,0.009823182711198428
d75,location_urban,1,1
d75,location_rural,0,0
d75,hh_size1,0.2619047619047619,0.26253687315634217
d75,hh_size2,0.48214285714285715,0.4778761061946903
d75,hh_size3,0.02976190476190476,0.029498525073746312
d75,hh_size4,0.2261904761904762,0.23008849557522124
d75,m_0_to_30,0.14092664092664092,0.1401151631477927
d75,f_0_to_30,0.15444015444015444,0.15355086372360843
d75,m_30_to_60,0.29343629343629346,0.29366602687140114
d75,f_30_to_60,0.3223938223938224,0.32437619961612285
d75,m_gt_60,0.04054054054054054,0.04030710172744722
d75,f_gt_60,0.04826254826254826,0.04798464491362764
d75,edu_non,0.055984555984555984,0.05566218809980806
d75,edu_low,0.25675675675675674,0.255278310940499
d75,edu_middle,0.5772200772200772,0.5796545105566219
d75,edu_high,0.11003861003861004,0.10940499040307101
d124,location_urban,1,1
d124,location_rural,0,0
d124,hh_size1,0.28125,0.28515625
d124,hh_size2,0.6875,0.68359375
d124,hh_size3,0,0
d124,hh_size4,0.03125,0.03125
d124,m_0_to_30,0.020833333333333332,0.02088167053364269
d124,f_0_to_30,0.018518518518518517,0.018561484918793503
d124,m_30_to_60,0.3472222222222222,0.3480278422273782
d124,f_30_to_60,0.36342592592592593,0.3642691415313225
d124,m_gt_60,0.1087962962962963,0.10904872389791183
d124,f_gt_60,0.1412037037037037,0.13921113689095127
d124,edu_non,0.07175925925925926,0.07192575406032482
d124,edu_low,0.4212962962962963,0.4222737819025522
d124,edu_middle,0.4583333333333333,0.45707656612529
d124,edu_high,0.04861111111111111,0.048723897911832945
d95,location_urban,1,1
d95,location_rural,0,0
d95,hh_size1,0.2768166089965398,0.27491408934707906
d95,hh_size2,0.6608996539792388,0.6563573883161512
d95,hh_size3,0.006920415224913495,0.006872852233676976
d95,hh_size4,0.05536332179930796,0.061855670103092786
d95,m_0_to_30,0.030991735537190084,0.030864197530864196
d95,f_0_to_30,0.026859504132231406,0.026748971193415638
d95,m_30_to_60,0.3574380165289256,0.35802469135802467
d95,f_30_to_60,0.3450413223140496,0.345679012345679
d95,m_gt_60,0.11363636363636363,0.11316872427983539
d95,f_gt_60,0.12603305785123967,0.12551440329218108
d95,edu_non,0.07231404958677685,0.0720164609053498
d95,edu_low,0.3884297520661157,0.3888888888888889
d95,edu_middle,0.4731404958677686,0.4732510288065844
d95,edu_high,0.06611570247933884,0.06584362139917696
d103,location_urban,0,0
d103,location_rural,1,1
d103,hh_size1,0.25517241379310346,0.2542955326460481
d103,hh_size2,0.6517241379310345,0.6494845360824743
d103,hh_size3,0.017241379310344827,0.01718213058419244
d103,hh_size4,0.07586206896551724,0.07903780068728522
d103,m_0_to_30,0.018404907975460124,0.018367346938775512
d103,f_0_to_30,0.012269938650306749,0.012244897959183673
d103,m_30_to_60,0.310838445807771,0.31020408163265306
d103,f_30_to_60,0.32515337423312884,0.32653061224489793
d103,m_gt_60,0.17586912065439672,0.17551020408163265
d103,f_gt_60,0.1574642126789366,0.15714285714285714
d103,edu_non,0.1390593047034765,0.13877551020408163
d103,edu_low,0.5214723926380368,0.5224489795918368
d103,edu_middle,0.3210633946830266,0.32040816326530613
d103,edu_high,0.018404907975460124,0.018367346938775512
d43,location_urban,0,0
d43,location_rural,1,1
d43,hh_size1,0.20588235294117646,0.20655737704918034
d43,hh_size2,0.6764705882352942,0.6819672131147541
d43,hh_size3,0.02287581699346405,0.022950819672131147
d43,hh_size4,0.09477124183006536,0.08852459016393442
d43,m_0_to_30,0.028462998102466792,0.028462998102466792
d43,f_0_to_30,0.030360531309297913,0.030360531309297913
d43,m_30_to_60,0.3092979127134725,0.3092979127134725
d43,f_30_to_60,0.3396584440227704,0.3396584440227704
d43,m_gt_60,0.1347248576850095,0.1347248576850095
d43,f_gt_60,0.15749525616698293,0.15749525616698293
d43,edu_non,0.11764705882352941,0.11764705882352941
d43,edu_low,0.540796963946869,0.540796963946869
d43,edu_middle,0.32637571157495254,0.32637571157495254
d43,edu_high,0.015180265654648957,0.015180265654648957
d21,location_urban,1,1
d21,location_rural,0,0
d21,hh_size1,0.24647887323943662,0.24561403508771928
d21,hh_size2,0.7394366197183099,0.7368421052631579
d21,hh_size3,0,0
d21,hh_size4,0.014084507042253521,0.017543859649122806
d21,m_0_to_30,0.032388663967611336,0.03232323232323232
d21,f_0_to_30,0.022267206477732792,0.022222222222222223
d21,m_30_to_60,0.3340080971659919,0.33535353535353535
d21,f_30_to_60,0.3360323886639676,0.33535353535353535
d21,m_gt_60,0.13157894736842105,0.13131313131313133
d21,f_gt_60,0.1437246963562753,0.14343434343434344
d21,edu_non,0.07489878542510121,0.07474747474747474
d21,edu_low,0.3825910931174089,0.38181818181818183
d21,edu_middle,0.4777327935222672,0.47878787878787876
d21,edu_high,0.06477732793522267,0.06464646464646465
d32,location_urban,1,1
d32,location_rural,0,0
d32,hh_size1,0.26480836236933797,0.2638888888888889
d32,hh_size2,0.7003484320557491,0.6979166666666666
d32,hh_size3,0.006968641114982578,0.006944444444444444
d32,hh_size4,0.027874564459930314,0.03125
d32,m_0_to_30,0.032520325203252036,0.032454361054766734
d32,f_0_to_30,0.03048780487804878,0.030425963488843813
d32,m_30_to_60,0.3333333333333333,0.332657200811359
d32,f_30_to_60,0.3434959349593496,0.3448275862068966
d32,m_gt_60,0.11585365853658537,0.11561866125760649
d32,f_gt_60,0.1443089430894309,0.1440162271805274
d32,edu_non,0.052845528455284556,0.05273833671399594
d32,edu_low,0.38414634146341464,0.38336713995943206
d32,edu_middle,0.516260162601626,0.5172413793103449
d32,edu_high,0.046747967479674794,0.04665314401622718
d15,location_urban,0,0
d15,location_rural,1,1
d15,hh_size1,0.21908127208480566,0.2198581560283688
d15,hh_size2,0.7279151943462897,0.7304964539007093
d15,hh_size3,0.007067137809187279,0.0070921985815602835
d15,hh_size4,0.045936395759717315,0.0425531914893617
d15,m_0_to_30,0.032454361054766734,0.032520325203252036
d15,f_0_to_30,0.018255578093306288,0.018292682926829267
d15,m_30_to_60,0.33468559837728196,0.3333333333333333
d15,f_30_to_60,0.3225152129817444,0.3231707317073171
d15,m_gt_60,0.16024340770791076,0.16056910569105692
d15,f_gt_60,0.13184584178498987,0.13211382113821138
d15,edu_non,0.11156186612576065,0.11178861788617886
d15,edu_low,0.5517241379310345,0.5508130081300813
d15,edu_middle,0.3184584178498986,0.31910569105691056
d15,edu_high,0.018255578093306288,0.018292682926829267
d120,location_urban,1,1
d120,location_rural,0,0
d120,hh_size1,0.3051948051948052,0.30618892508143325
d120,hh_size2,0.6525974025974026,0.6579804560260586
d120,hh_size3,0.003246753246753247,0.003257328990228013
d120,hh_size4,0.03896103896103896,0.03257328990228013
d120,m_0_to_30,0.0273972602739726,0.0273972602739726
d120,f_0_to_30,0.03522504892367906,0.03522504892367906
d120,m_30_to_60,0.3522504892367906,0.3522504892367906
d120,f_30_to_60,0.3385518590998043,0.3385518590998043
d120,m_gt_60,0.13111545988258316,0.13111545988258316
d120,f_gt_60,0.11545988258317025,0.11545988258317025
d120,edu_non,0.06262230919765166,0.06262230919765166
d120,edu_low,0.3953033268101761,0.3953033268101761
d120,edu_middle,0.487279843444227,0.487279843444227
d120,edu_high,0.0547945205479452,0.0547945205479452
d123,location_urban,1,1
d123,location_rural,0,0
d123,hh_size1,0.28923076923076924,0.290519877675841
d123,hh_size2,0.5138461538461538,0.5137614678899083
d123,hh_size3,0.024615384615384615,0.024464831804281346
d123,hh_size4,0.1723076923076923,0.1712538226299694
d123,m_0_to_30,0.11220472440944881,0.11154598825831702
d123,f_0_to_30,0.16535433070866143,0.16634050880626222
d123,m_30_to_60,0.3425196850393701,0.3424657534246575
d123,f_30_to_60,0.2992125984251969,0.299412915851272
d123,m_gt_60,0.047244094488188976,0.046966731898238745
d123,f_gt_60,0.03346456692913386,0.033268101761252444
d123,edu_non,0.07677165354330709,0.07632093933463796
d123,edu_low,0.24803149606299213,0.2465753424657534
d123,edu_middle,0.5748031496062992,0.5772994129158513
d123,edu_high,0.10039370078740158,0.09980430528375733
d132,location_urban,0,0
d132,location_rural,1,1
d132,hh_size1,0.20711974110032363,0.2077922077922078
d132,hh_size2,0.6407766990291263,0.6428571428571429
d132,hh_size3,0.016181229773462782,0.016233766233766232
d132,hh_size4,0.13592233009708737,0.1331168831168831
d132,m_0_to_30,0.013539651837524178,0.013565891472868217
d132,f_0_to_30,0.019342359767891684,0.01937984496124031
d132,m_30_to_60,0.3191489361702128,0.3178294573643411
d132,f_30_to_60,0.3191489361702128,0.31976744186046513
d132,m_gt_60,0.1528046421663443,0.15310077519379844
d132,f_gt_60,0.1760154738878143,0.17635658914728683
d132,edu_non,0.10831721470019343,0.10852713178294573
d132,edu_low,0.5435203094777563,0.5426356589147286
d132,edu_middle,0.3404255319148936,0.34108527131782945
d132,edu_high,0.007736943907156673,0.007751937984496124
d136,location_urban,1,1
d136,location_rural,0,0
d136,hh_size1,0.27697841726618705,0.27697841726618705
d136,hh_size2,0.6870503597122302,0.6870503597122302
d136,hh_size3,0.007194244604316547,0.007194244604316547
d136,hh_size4,0.02877697841726619,0.02877697841726619
d136,m_0_to_30,0.02959830866807611,0.02959830866807611
d136,f_0_to_30,0.03382663847780127,0.03382663847780127
d136,m_30_to_60,0.32346723044397463,0.32346723044397463
d136,f_30_to_60,0.36152219873150104,0.36152219873150104
d136,m_gt_60,0.13107822410147993,0.13107822410147993
d136,f_gt_60,0.12050739957716702,0.12050739957716702
d136,edu_non,0.07822410147991543,0.07822410147991543
d136,edu_low,0.3657505285412262,0.3678646934460888
d136,edu_middle,0.4989429175475687,0.49682875264270615
d136,edu_high,0.05708245243128964,0.05708245243128964
d127,location_urban,0,0
d127,location_rural,1,1
d127,hh_size1,0.24662162162162163,0.24579124579124578
d127,hh_size2,0.6216216216216216,0.6195286195286195
d127,hh_size3,0.037162162162162164,0.037037037037037035
d127,hh_size4,0.0945945945945946,0.09764309764309764
d127,m_0_to_30,0.02390438247011952,0.02385685884691849
d127,f_0_to_30,0.03187250996015936,0.03180914512922465
d127,m_30_to_60,0.33067729083665337,0.3320079522862823
d127,f_30_to_60,0.31274900398406374,0.3121272365805169
d127,m_gt_60,0.14342629482071714,0.14314115308151093
d127,f_gt_60,0.15737051792828685,0.15705765407554673
d127,edu_non,0.13745019920318724,0.13717693836978131
d127,edu_low,0.5318725099601593,0.532803180914513
d127,edu_middle,0.3107569721115538,0.3101391650099404
d127,edu_high,0.0199203187250996,0.019880715705765408
d29,location_urban,0,0
d29,location_rural,1,1
d29,hh_size1,0.23684210526315788,0.23684210526315788
d29,hh_size2,0.6546052631578947,0.6546052631578947
d29,hh_size3,0.009868421052631578,0.009868421052631578
d29,hh_size4,0.09868421052631579,0.09868421052631579
d29,m_0_to_30,0.01768172888015717,0.01768172888015717
d29,f_0_to_30,0.0137524557956778,0.0137524557956778
d29,m_30_to_60,0.3614931237721022,0.35952848722986247
d29,f_30_to_60,0.33398821218074654,0.33595284872298625
d29,m_gt_60,0.12573673870333987,0.12573673870333987
d29,f_gt_60,0.14734774066797643,0.14734774066797643
d29,edu_non,0.08055009823182711,0.08055009823182711
d29,edu_low,0.5677799607072691,0.5658153241650294
d29,edu_middle,0.3241650294695481,0.32612966601178783
d29,edu_high,0.0275049115913556,0.0275049115913556
d8,location_urban,0,0
d8,location_rural,1,1
d8,hh_size1,0.22875816993464052,0.23026315789473684
d8,hh_size2,0.6241830065359477,0.6282894736842105
d8,hh_size3,0.00980392156862745,0.009868421052631578
d8,hh_size4,0.13725490196078433,0.13157894736842105
d8,m_0_to_30,0.019880715705765408,0.01996007984031936
d8,f_0_to_30,0.017892644135188866,0.017964071856287425
d8,m_30_to_60,0.3101391650099404,0.3093812375249501
d8,f_30_to_60,0.3558648111332008,0.35528942115768464
d8,m_gt_60,0.15308151093439365,0.1536926147704591
d8,f_gt_60,0.14314115308151093,0.1437125748502994
d8,edu_non,0.11530815109343936,0.1157684630738523
d8,edu_low,0.5705765407554672,0.5688622754491018
d8,edu_middle,0.2962226640159046,0.29740518962075846
d8,edu_high,0.017892644135188866,0.017964071856287425
d135,location_urban,0,0
d135,location_rural,1,1
d135,hh_size1,0.22039473684210525,0.22039473684210525
d135,hh_size2,0.6743421052631579,0.6743421052631579
d135,hh_size3,0.013157894736842105,0.013157894736842105
d135,hh_size4,0.09210526315789473,0.09210526315789473
d135,m_0_to_30,0.019342359767891684,0.019342359767891684
d135,f_0_to_30,0.02321083172147002,0.02321083172147002
d135,m_30_to_60,0.3191489361702128,0.31721470019342357
d135,f_30_to_60,0.3307543520309478,0.33268858800773693
d135,m_gt_60,0.13926499032882012,0.13926499032882012
d135,f_gt_60,0.16827852998065765,0.16827852998065765
d135,edu_non,0.11992263056092843,0.11992263056092843
d135,edu_low,0.5705996131528046,0.5705996131528046
d135,edu_middle,0.28820116054158607,0.28820116054158607
d135,edu_high,0.02127659574468085,0.02127659574468085
d73,location_urban,0,0
d73,location_rural,1,1
d73,hh_size1,0.1891891891891892,0.1891891891891892
d73,hh_size2,0.668918918918919,0.6722972972972973
d73,hh_size3,0.006756756756756757,0.006756756756756757
d73,hh_size4,0.13513513513513514,0.13175675675675674
d73,m_0_to_30,0.024096385542168676,0.02404809619238477
d73,f_0_to_30,0.018072289156626505,0.018036072144288578
d73,m_30_to_60,0.3373493975903614,0.33867735470941884
d73,f_30_to_60,0.3293172690763052,0.3286573146292585
d73,m_gt_60,0.13654618473895583,0.13627254509018036
d73,f_gt_60,0.15461847389558234,0.15430861723446893
d73,edu_non,0.11244979919678715,0.11222444889779559
d73,edu_low,0.5622489959839357,0.56312625250501
d73,edu_middle,0.2991967871485944,0.2985971943887776
d73,edu_high,0.02610441767068273,0.026052104208416832
d91,location_urban,0,0
d91,location_rural,1,1
d91,hh_size1,0.2152317880794702,0.2152317880794702
d91,hh_size2,0.6788079470198676,0.6821192052980133
d91,hh_size3,0.013245033112582781,0.013245033112582781
d91,hh_size4,0.09271523178807947,0.08940397350993377
d91,m_0_to_30,0.02330097087378641,0.023255813953488372
d91,f_0_to_30,0.02330097087378641,0.023255813953488372
d91,m_30_to_60,0.34368932038834954,0.3449612403100775
d91,f_30_to_60,0.31650485436893205,0.31589147286821706
d91,m_gt_60,0.1262135922330097,0.12596899224806202
d91,f_gt_60,0.1669902912621359,0.16666666666666666
d91,edu_non,0.10679611650485436,0.1065891472868217
d91,edu_low,0.5495145631067961,0.5503875968992248
d91,edu_middle,0.32038834951456313,0.31976744186046513
d91,edu_high,0.02330097087378641,0.023255813953488372
d139,location_urban,1,1
d139,location_rural,0,0
d139,hh_size1,0.3106796116504854,0.3106796116504854
d139,hh_size2,0.6634304207119741,0.6634304207119741
d139,hh_size3,0.012944983818770227,0.012944983818770227
d139,hh_size4,0.012944983818770227,0.012944983818770227
d139,m_0_to_30,0.03639846743295019,0.03639846743295019
d139,f_0_to_30,0.038314176245210725,0.038314176245210725
d139,m_30_to_60,0.33524904214559387,0.3371647509578544
d139,f_30_to_60,0.32375478927203066,0.3218390804597701
d139,m_gt_60,0.1206896551724138,0.1206896551724138
d139,f_gt_60,0.14559386973180077,0.14559386973180077
d139,edu_non,0.05747126436781609,0.05747126436781609
d139,edu_low,0.4042145593869732,0.4042145593869732
d139,edu_middle,0.5076628352490421,0.5076628352490421
d139,edu_high,0.03065134099616858,0.03065134099616858
d126,location_urban,1,1
d126,location_rural,0,0
d126,hh_size1,0.28353658536585363,0.2857142857142857
d126,hh_size2,0.5457317073170732,0.547112462006079
d126,hh_size3,0.024390243902439025,0.0243161094224924
d126,hh_size4,0.14634146341463414,0.14285714285714285
d126,m_0_to_30,0.14531548757170173,0.14476190476190476
d126,f_0_to_30,0.1147227533460803,0.11428571428571428
d126,m_30_to_60,0.35372848948374763,0.35428571428571426
d126,f_30_to_60,0.2925430210325048,0.29333333333333333
d126,m_gt_60,0.04780114722753346,0.047619047619047616
d126,f_gt_60,0.045889101338432124,0.045714285714285714
d126,edu_non,0.04780114722753346,0.047619047619047616
d126,edu_low,0.2638623326959847,0.26285714285714284
d126,edu_middle,0.5812619502868069,0.5828571428571429
d126,edu_high,0.10707456978967496,0.10666666666666667
d155,location_urban,1,1
d155,location_rural,0,0
d155,hh_size1,0.2620689655172414,0.2620689655172414
d155,hh_size2,0.7137931034482758,0.7137931034482758
d155,hh_size3,0.010344827586206896,0.010344827586206896
d155,hh_size4,0.013793103448275862,0.013793103448275862
d155,m_0_to_30,0.02385685884691849,0.02385685884691849
d155,f_0_to_30,0.015904572564612324,0.015904572564612324
d155,m_30_to_60,0.3499005964214712,0.3518886679920477
d155,f_30_to_60,0.3359840954274354,0.33399602385685884
d155,m_gt_60,0.14314115308151093,0.1411530815109344
d155,f_gt_60,0.1312127236580517,0.13320079522862824
d155,edu_non,0.07554671968190854,0.07554671968190854
d155,edu_low,0.3797216699801193,0.3797216699801193
d155,edu_middle,0.49105367793240556,0.49105367793240556
d155,edu_high,0.0536779324055666,0.0536779324055666
d78,location_urban,1,1
d78,location_rural,0,0
d78,hh_size1,0.28,0.2822085889570552
d78,hh_size2,0.48,0.4815950920245399
d78,hh_size3,0.018461538461538463,0.018404907975460124
d78,hh_size4,0.22153846153846155,0.21779141104294478
d78,m_0_to_30,0.14198782961460446,0.1414141414141414
d78,f_0_to_30,0.13184584178498987,0.13333333333333333
d78,m_30_to_60,0.31237322515212984,0.31313131313131315
d78,f_30_to_60,0.3306288032454361,0.3292929292929293
d78,m_gt_60,0.030425963488843813,0.030303030303030304
d78,f_gt_60,0.05273833671399594,0.052525252525252523
d78,edu_non,0.07505070993914807,0.07474747474747474
d78,edu_low,0.22718052738336714,0.22424242424242424
d78,edu_middle,0.5780933062880325,0.5818181818181818
d78,edu_high,0.11967545638945233,0.1191919191919192
d108,location_urban,0,0
d108,location_rural,1,1
d108,hh_size1,0.20557491289198607,0.20557491289198607
d108,hh_size2,0.6515679442508711,0.6550522648083623
d108,hh_size3,0.013937282229965157,0.013937282229965157
d108,hh_size4,0.1289198606271777,0.1254355400696864
d108,m_0_to_30,0.026970954356846474,0.026915113871635612
d108,f_0_to_30,0.029045643153526972,0.028985507246376812
d108,m_30_to_60,0.3215767634854772,0.32298136645962733
d108,f_30_to_60,0.3029045643153527,0.3022774327122153
d108,m_gt_60,0.15767634854771784,0.15734989648033126
d108,f_gt_60,0.16182572614107885,0.16149068322981366
d108,edu_non,0.12240663900414937,0.12215320910973085
d108,edu_low,0.553941908713693,0.5548654244306418
d108,edu_middle,0.3008298755186722,0.3002070393374741
d108,edu_high,0.022821576763485476,0.022774327122153208
d146,location_urban,1,1
d146,location_rural,0,0
d146,hh_size1,0.2671009771986971,0.2694805194805195
d146,hh_size2,0.6416938110749185,0.6396103896103896
d146,hh_size3,0.013029315960912053,0.012987012987012988
d146,hh_size4,0.0781758957654723,0.07792207792207792
d146,m_0_to_30,0.025390625,0.025341130604288498
d146,f_0_to_30,0.01953125,0.01949317738791423
d146,m_30_to_60,0.326171875,0.32748538011695905
d146,f_30_to_60,0.3515625,0.3508771929824561
d146,m_gt_60,0.15234375,0.15009746588693956
d146,f_gt_60,0.125,0.1267056530214425
d146,edu_non,0.0859375,0.08576998050682261
d146,edu_low,0.4140625,0.4152046783625731
d146,edu_middle,0.45703125,0.45614035087719296
d146,edu_high,0.04296875,0.042884990253411304
d18,location_urban,0,0
d18,location_rural,1,1
d18,hh_size1,0.19310344827586207,0.1917808219178082
d18,hh_size2,0.6896551724137931,0.684931506849315
d18,hh_size3,0.006896551724137931,0.00684931506849315
d18,hh_size4,0.1103448275862069,0.11643835616438356
d18,m_0_to_30,0.02834008097165992,0.028225806451612902
d18,f_0_to_30,0.022267206477732792,0.02217741935483871
d18,m_30_to_60,0.3481781376518219,0.3487903225806452
d18,f_30_to_60,0.305668016194332,0.3064516129032258
d18,m_gt_60,0.1437246963562753,0.1431451612903226
d18,f_gt_60,0.15182186234817813,0.15120967741935484
d18,edu_non,0.12550607287449392,0.125
d18,edu_low,0.5242914979757085,0.5241935483870968
d18,edu_middle,0.31983805668016196,0.32056451612903225
d18,edu_high,0.030364372469635626,0.03024193548387097
d133,location_urban,0,0
d133,location_rural,1,1
d133,hh_size1,0.21666666666666667,0.21739130434782608
d133,hh_size2,0.6866666666666666,0.6889632107023411
d133,hh_size3,0.023333333333333334,0.023411371237458192
d133,hh_size4,0.07333333333333333,0.07023411371237458
d133,m_0_to_30,0.01730769230769231,0.017341040462427744
d133,f_0_to_30,0.028846153846153848,0.028901734104046242
d133,m_30_to_60,0.275,0.27552986512524086
d133,f_30_to_60,0.36730769230769234,0.36608863198458574
d133,m_gt_60,0.15384615384615385,0.15414258188824662
d133,f_gt_60,0.1576923076923077,0.1579961464354528
d133,edu_non,0.10576923076923077,0.10597302504816955
d133,edu_low,0.5173076923076924,0.5163776493256262
d133,edu_middle,0.33653846153846156,0.3371868978805395
d133,edu_high,0.04038461538461539,0.04046242774566474
d131,location_urban,1,1
d131,location_rural,0,0
d131,hh_size1,0.3167259786476868,0.31448763250883394
d131,hh_size2,0.6192170818505338,0.6148409893992933
d131,hh_size3,0.0071174377224199285,0.007067137809187279
d131,hh_size4,0.05693950177935943,0.0636042402826855
d131,m_0_to_30,0.030501089324618737,0.03036876355748373
d131,f_0_to_30,0.034858387799564274,0.03470715835140998
d131,m_30_to_60,0.3333333333333333,0.33405639913232105
d131,f_30_to_60,0.3747276688453159,0.3752711496746204
d131,m_gt_60,0.11546840958605664,0.11496746203904555
d131,f_gt_60,0.1111111111111111,0.11062906724511931
d131,edu_non,0.0718954248366013,0.07158351409978309
d131,edu_low,0.3812636165577342,0.38177874186550975
d131,edu_middle,0.4923747276688453,0.4924078091106291
d131,edu_high,0.054466230936819175,0.05422993492407809
d128,location_urban,1,1
d128,location_rural,0,0
d128,hh_size1,0.2668918918918919,0.2651006711409396
d128,hh_size2,0.6655405405405406,0.6610738255033557
d128,hh_size3,0,0
d128,hh_size4,0.06756756756756757,0.0738255033557047
d128,m_0_to_30,0.02231237322515213,0.022222222222222223
d128,f_0_to_30,0.036511156186612576,0.03636363636363636
d128,m_30_to_60,0.3306288032454361,0.33131313131313134
d128,f_30_to_60,0.3448275862068966,0.34545454545454546
d128,m_gt_60,0.13387423935091278,0.13333333333333333
d128,f_gt_60,0.13184584178498987,0.13131313131313133
d128,edu_non,0.06693711967545639,0.06666666666666667
d128,edu_low,0.3772819472616633,0.37777777777777777
d128,edu_middle,0.4969574036511156,0.49696969696969695
d128,edu_high,0.058823529411764705,0.05858585858585859
d167,location_urban,0,0
d167,location_rural,1,1
d167,hh_size1,0.22058823529411764,0.22058823529411764
d167,hh_size2,0.625,0.625
d167,hh_size3,0.014705882352941176,0.014705882352941176
